Date,Open,High,Low,Close,Adj Close,Volume
2019-03-11,171.6,174.3,171.58,172.07,172.07,18884000
2019-03-12,172.09,173.8,171.22,171.92,171.92,12155300
2019-03-13,172.32,174.03,172.12,173.37,173.37,11973300
2019-03-14,169.76,171.15,168.16,170.17,170.17,18037400
2019-03-15,167.16,167.58,162.51,165.98,165.98,37135400
2019-03-18,163.57,163.9,159.28,160.47,160.47,37524200
2019-03-19,161.48,163.82,160.82,161.57,161.57,25611500
2019-03-20,161.5,166.12,161.24,165.44,165.44,20211500
2019-03-21,164.89,166.39,163.75,166.08,166.08,16223000
2019-03-22,165.65,167.42,164.09,164.34,164.34,16389200
2019-03-25,163.0,166.54,162.0,166.29,166.29,12631200
2019-03-26,167.35,169.45,166.35,167.68,167.68,15437900
2019-03-27,167.85,168.94,164.79,165.87,165.87,10620300
2019-03-28,164.57,166.72,163.33,165.55,165.55,10443000
2019-03-29,166.39,167.19,164.81,166.69,166.69,13455500
2019-04-01,167.83,168.9,167.28,168.7,168.7,10381500
2019-04-02,170.14,174.9,169.55,174.2,174.2,23946500
2019-04-03,174.5,177.96,172.95,173.54,173.54,27391100
2019-04-04,176.02,178.0,175.53,176.02,176.02,17847700
2019-04-05,176.88,177.0,175.1,175.72,175.72,9594100
2019-04-08,175.21,175.5,174.23,174.93,174.93,7297400
2019-04-09,175.62,179.19,175.55,177.58,177.58,19751000
2019-04-10,178.18,178.79,176.54,177.82,177.82,11701500
2019-04-11,178.24,178.4,177.0,177.51,177.51,8071000
2019-04-12,178.0,179.63,177.95,179.1,179.1,12329800
2019-04-15,178.5,180.5,176.87,179.65,179.65,10834800
2019-04-16,179.0,180.17,178.3,178.87,178.87,11215200
2019-04-17,179.6,180.74,178.36,178.78,178.78,9973700
2019-04-18,178.8,178.88,177.34,178.28,178.28,11655600
2019-04-22,178.25,181.67,178.25,181.44,181.44,13389900
2019-04-23,182.74,184.22,181.48,183.78,183.78,19954800
2019-04-24,184.49,185.14,181.65,182.58,182.58,37289900
2019-04-25,196.98,198.48,192.12,193.26,193.26,54148800
2019-04-26,192.5,192.9,189.09,191.49,191.49,22075000
2019-04-29,190.95,195.41,190.65,194.78,194.78,19641300
2019-04-30,194.19,197.39,192.28,193.4,193.4,23494700
2019-05-01,194.78,196.18,193.01,193.03,193.03,15996600
2019-05-02,193.0,194.0,189.75,192.53,192.53,13209500
2019-05-03,194.38,196.16,193.71,195.47,195.47,14575400
2019-05-06,191.24,194.28,190.55,193.88,193.88,13994900
2019-05-07,192.54,192.9,187.85,189.77,189.77,16253000
2019-05-08,189.39,190.72,188.55,189.54,189.54,12505700
2019-05-09,187.2,189.77,186.26,188.65,188.65,12967000
2019-05-10,188.25,190.0,184.59,188.34,188.34,12578500
2019-05-13,183.5,185.43,180.84,181.54,181.54,16833300
2019-05-14,182.52,183.49,178.1,180.73,180.73,17628100
2019-05-15,180.42,187.28,180.02,186.27,186.27,16746900
2019-05-16,185.05,188.58,185.05,186.99,186.99,12953100
2019-05-17,184.84,187.58,184.28,185.3,185.3,10485400
2019-05-20,181.88,184.23,181.37,182.72,182.72,10352000
2019-05-21,184.57,185.7,183.89,184.82,184.82,7502800
2019-05-22,184.73,186.74,183.61,185.32,185.32,9213800
2019-05-23,182.42,183.9,179.67,180.87,180.87,12768800
2019-05-24,182.33,183.63,180.83,181.06,181.06,8807700
2019-05-28,181.54,184.71,181.45,184.31,184.31,14843300
2019-05-29,183.5,184.56,181.35,182.19,182.19,12797700
2019-05-30,183.08,183.48,180.89,183.01,183.01,8581500
2019-05-31,180.28,180.54,177.16,177.47,177.47,15226500
2019-06-03,175.0,175.05,161.01,164.15,164.15,56059600
2019-06-04,163.71,168.28,160.84,167.5,167.5,46044300
2019-06-05,167.48,168.72,164.63,168.17,168.17,19758300
2019-06-06,168.3,169.7,167.23,168.33,168.33,12446400
2019-06-07,170.17,173.87,168.84,173.35,173.35,16917300
2019-06-10,174.75,177.86,173.8,174.82,174.82,14767900
2019-06-11,178.48,179.98,176.79,178.1,178.1,15266600
2019-06-12,178.38,179.27,172.88,175.04,175.04,17699800
2019-06-13,175.53,178.03,174.61,177.47,177.47,12253600
2019-06-14,180.51,181.84,180.0,181.33,181.33,16773700
2019-06-17,185.01,189.5,184.41,189.01,189.01,29459900
2019-06-18,194.0,194.53,187.28,188.47,188.47,37571400
2019-06-19,187.0,188.1,184.55,187.48,187.48,21417100
2019-06-20,190.95,191.16,187.64,189.53,189.53,14635700
2019-06-21,188.75,192.0,188.75,191.14,191.14,22751200
2019-06-24,192.42,193.98,191.57,192.6,192.6,15509000
2019-06-25,192.88,193.14,188.13,188.84,188.84,16750300
2019-06-26,189.54,190.76,187.31,187.66,187.66,12808600
2019-06-27,189.88,198.88,188.27,189.5,189.5,11159000
2019-06-28,190.55,193.2,189.94,193.0,193.0,16378900
2019-07-01,195.21,195.28,191.93,193.0,193.0,14204700
2019-07-02,193.0,195.0,192.71,195.0,195.0,9050000
2019-07-03,194.16,197.4,194.16,197.2,197.2,10246100
2019-07-05,196.18,197.07,194.17,196.4,196.4,11164100
2019-07-08,195.19,196.68,193.64,195.76,195.76,9723900
2019-07-09,194.97,199.46,194.89,199.21,199.21,14698600
2019-07-10,200.0,202.96,199.67,202.73,202.73,20571700
2019-07-11,203.26,203.8,200.21,201.23,201.23,13678500
2019-07-12,199.68,205.3,199.16,204.87,204.87,15366300
2019-07-15,204.25,205.33,201.82,203.91,203.91,16030300
2019-07-16,203.89,205.47,203.1,203.84,203.84,12132700
2019-07-17,204.18,204.36,201.59,201.8,201.8,12083700
2019-07-18,200.15,202.47,199.38,200.78,200.78,11956600
2019-07-19,202.18,202.33,198.07,198.36,198.36,12098300
2019-07-22,199.91,202.57,198.81,202.32,202.32,13589000
2019-07-23,202.84,204.24,200.96,202.36,202.36,14583700
2019-07-24,197.63,204.81,197.22,204.66,204.66,32532500
2019-07-25,206.7,208.66,198.26,200.71,200.71,39889900
2019-07-26,200.19,202.88,196.25,199.75,199.75,24434000
2019-07-29,199.0,199.63,195.3,195.94,195.94,16530800
2019-07-30,195.39,198.71,193.5,197.04,197.04,11903600
2019-07-31,196.95,198.76,192.68,194.23,194.23,14593500
2019-08-01,194.17,198.47,190.88,192.73,192.73,17777000
2019-08-02,191.1,192.62,188.07,189.02,189.02,15297000
2019-08-05,184.69,185.67,179.34,181.73,181.73,23086700
2019-08-06,183.69,185.79,183.09,184.51,184.51,18035700
2019-08-07,183.6,186.37,181.22,185.15,185.15,15833200
2019-08-08,186.62,190.34,184.05,190.16,190.16,14828900
2019-08-09,190.0,190.98,187.12,187.85,187.85,11058800
2019-08-12,186.85,187.59,184.46,185.37,185.37,10936300
2019-08-13,185.52,191.38,185.37,188.45,188.45,13577000
2019-08-14,185.8,185.99,179.31,179.71,179.71,18903700
2019-08-15,180.95,183.2,180.03,182.59,182.59,12925900
2019-08-16,183.75,185.1,182.36,183.7,183.7,12654600
2019-08-19,186.01,187.5,184.85,186.17,186.17,9691200
2019-08-20,185.45,186.0,182.39,183.81,183.81,10083400
2019-08-21,185.0,185.9,183.14,183.55,183.55,8398200
2019-08-22,183.43,184.11,179.91,182.04,182.04,10821400
2019-08-23,180.84,183.13,176.66,177.75,177.75,17323400
2019-08-26,179.4,180.5,178.24,180.36,180.36,8773600
2019-08-27,181.93,184.04,181.01,181.3,181.3,14399600
2019-08-28,180.53,181.95,178.92,181.76,181.76,9386100
2019-08-29,183.77,186.08,183.47,185.57,185.57,10128700
2019-08-30,186.78,186.8,183.46,185.67,185.67,10774500
2019-09-03,184.0,185.67,182.11,182.39,182.39,9779400
2019-09-04,184.65,187.75,183.89,187.14,187.14,11308000
2019-09-05,188.53,191.36,187.94,190.9,190.9,13876700
2019-09-06,190.21,190.21,186.35,187.49,187.49,15226800
2019-09-09,187.73,188.98,185.85,188.76,188.76,14722400
2019-09-10,187.44,188.1,184.55,186.17,186.17,15455900
2019-09-11,186.46,189.44,186.08,188.49,188.49,11761700
2019-09-12,189.86,190.93,187.23,187.47,187.47,11419800
2019-09-13,187.33,187.97,186.54,187.19,187.19,11441100
2019-09-16,186.93,187.79,185.77,186.22,186.22,8444800
2019-09-17,186.66,188.32,185.54,188.08,188.08,9671100
2019-09-18,188.09,189.08,186.01,188.14,188.14,9681900
2019-09-19,188.66,191.1,188.15,190.14,190.14,10392700
2019-09-20,190.66,193.1,188.12,189.93,189.93,19934200
2019-09-23,189.34,190.1,185.21,186.82,186.82,13327600
2019-09-24,187.98,188.04,180.39,181.28,181.28,18546600
2019-09-25,181.45,183.42,177.87,182.8,182.8,18068300
2019-09-26,181.33,181.4,177.67,180.11,180.11,16083300
2019-09-27,180.49,180.76,175.66,177.1,177.1,14656200
2019-09-30,177.87,178.67,176.85,178.08,178.08,10740000
2019-10-01,179.15,179.84,174.88,175.81,175.81,17073000
2019-10-02,174.84,176.53,173.09,174.6,174.6,16151700
2019-10-03,175.57,179.84,173.63,179.38,179.38,16086300
2019-10-04,179.55,180.98,178.1,180.45,180.45,10430200
2019-10-07,180.0,181.18,178.09,179.68,179.68,9178300
2019-10-08,178.26,180.37,177.72,177.75,177.75,9466900
2019-10-09,179.16,180.72,177.94,179.85,179.85,7556900
2019-10-10,180.32,181.61,179.17,180.03,180.03,8605000
2019-10-11,182.15,186.49,182.14,184.19,184.19,14930500
