Date,Open,High,Low,Close,Adj Close,Volume
2019-06-21,1916.1,1925.95,1907.58,1911.3,1911.3,3933600
2019-06-24,1912.66,1916.86,1901.3,1913.9,1913.9,2283000
2019-06-25,1911.84,1916.39,1872.42,1878.27,1878.27,3012300
2019-06-26,1892.48,1903.8,1887.32,1897.83,1897.83,2441900
2019-06-27,1902.0,1911.24,1898.04,1904.28,1904.28,2141700
2019-06-28,1909.1,1912.94,1884.0,1893.63,1893.63,3037400
2019-07-01,1922.98,1929.82,1914.66,1922.19,1922.19,3192100
2019-07-02,1919.38,1934.79,1906.63,1934.31,1934.31,2645900
2019-07-03,1935.89,1941.59,1930.5,1939.0,1939.0,1690300
2019-07-05,1928.6,1945.9,1925.3,1942.91,1942.91,2628400
2019-07-08,1934.12,1956.0,1928.25,1952.32,1952.32,2883400
2019-07-09,1947.8,1990.01,1943.48,1988.3,1988.3,4345700
2019-07-10,1996.51,2024.94,1995.4,2017.41,2017.41,4931900
2019-07-11,2025.62,2035.8,1995.3,2001.07,2001.07,4317800
2019-07-12,2008.27,2017.0,2003.87,2011.0,2011.0,2509300
2019-07-15,2021.4,2022.9,2001.55,2020.99,2020.99,2981300
2019-07-16,2010.58,2026.32,2001.22,2009.9,2009.9,2618200
2019-07-17,2007.05,2012.0,1992.03,1992.03,1992.03,2558800
2019-07-18,1980.01,1987.5,1951.55,1977.9,1977.9,3486900
2019-07-19,1991.21,1996.0,1962.23,1964.52,1964.52,3185600
2019-07-22,1971.14,1989.0,1958.26,1985.63,1985.63,2900000
2019-07-23,1995.99,1997.79,1973.13,1994.49,1994.49,2703500
2019-07-24,1969.3,2001.3,1965.87,2000.81,2000.81,2631300
2019-07-25,2001.0,2001.2,1972.72,1973.82,1973.82,4136500
2019-07-26,1942.0,1950.9,1924.51,1943.05,1943.05,4927100
2019-07-29,1930.0,1932.23,1890.54,1912.45,1912.45,4493200
2019-07-30,1891.12,1909.89,1883.48,1898.53,1898.53,2910900
2019-07-31,1898.11,1899.55,1849.44,1866.78,1866.78,4470700
2019-08-01,1871.72,1897.92,1844.01,1855.32,1855.32,4713300
2019-08-02,1845.07,1846.36,1808.02,1823.24,1823.24,4956200
2019-08-05,1770.22,1788.67,1748.78,1765.13,1765.13,6058200
2019-08-06,1792.23,1793.77,1753.4,1787.83,1787.83,5070300
2019-08-07,1773.99,1798.93,1757.0,1793.4,1793.4,4526900
2019-08-08,1806.0,1834.26,1798.11,1832.89,1832.89,3701200
2019-08-09,1828.95,1831.09,1802.22,1807.58,1807.58,2879800
2019-08-12,1795.99,1800.98,1777.0,1784.92,1784.92,2905500
2019-08-13,1783.0,1831.74,1780.0,1824.34,1824.34,3994000
2019-08-14,1793.01,1795.65,1757.22,1762.96,1762.96,4893600
2019-08-15,1781.99,1788.0,1761.96,1776.12,1776.12,3759100
2019-08-16,1792.89,1802.91,1784.55,1792.57,1792.57,3018000
2019-08-19,1818.08,1826.0,1812.61,1816.12,1816.12,2816300
2019-08-20,1814.5,1816.82,1799.88,1801.38,1801.38,1929500
2019-08-21,1819.39,1829.58,1815.0,1823.54,1823.54,2031800
2019-08-22,1828.0,1829.41,1800.1,1804.66,1804.66,2653500
2019-08-23,1793.03,1804.9,1745.23,1749.62,1749.62,5270800
2019-08-26,1766.91,1770.0,1743.51,1768.87,1768.87,3080000
2019-08-27,1775.73,1779.4,1746.68,1761.83,1761.83,3019700
2019-08-28,1755.0,1767.86,1744.05,1764.25,1764.25,2419700
2019-08-29,1783.0,1798.55,1777.25,1786.4,1786.4,3015100
2019-08-30,1797.49,1799.74,1764.57,1776.29,1776.29,3058700
2019-09-03,1770.0,1800.8,1768.0,1789.84,1789.84,3543000
2019-09-04,1805.0,1807.63,1796.23,1800.62,1800.62,2324100
2019-09-05,1821.95,1842.0,1815.58,1840.72,1840.72,3310800
2019-09-06,1838.22,1840.65,1826.4,1833.51,1833.51,2496900
2019-09-09,1841.0,1850.0,1824.61,1831.35,1831.35,2999500
2019-09-10,1822.75,1825.81,1805.34,1820.55,1820.55,2613900
2019-09-11,1812.14,1833.42,1809.08,1822.99,1822.99,2432800
2019-09-12,1837.63,1853.66,1834.28,1843.55,1843.55,2823500
2019-09-13,1842.01,1846.12,1835.17,1839.34,1839.34,1971300
2019-09-16,1824.02,1825.69,1800.2,1807.84,1807.84,3675500
2019-09-17,1807.08,1823.99,1804.1,1822.55,1822.55,1982400
2019-09-18,1817.04,1822.06,1795.5,1817.46,1817.46,2505600
2019-09-19,1821.02,1832.57,1817.9,1821.5,1821.5,2031500
2019-09-20,1821.71,1830.63,1780.92,1794.16,1794.16,5341900
2019-09-23,1777.0,1792.7,1767.32,1785.3,1785.3,2922300
2019-09-24,1790.61,1795.71,1735.55,1741.61,1741.61,4616000
2019-09-25,1747.36,1773.0,1723.0,1768.33,1768.33,3493200
2019-09-26,1762.79,1763.37,1731.5,1739.84,1739.84,3536800
2019-09-27,1748.0,1749.12,1713.82,1725.45,1725.45,3907200
2019-09-30,1726.99,1737.46,1709.22,1735.91,1735.91,2644700
2019-10-01,1746.0,1755.6,1728.41,1735.65,1735.65,3084500
2019-10-02,1727.74,1728.89,1705.0,1713.23,1713.23,3301100
2019-10-03,1713.0,1725.0,1685.06,1724.42,1724.42,3468200
2019-10-04,1726.02,1740.58,1719.23,1739.65,1739.65,2471900
2019-10-07,1731.63,1747.83,1723.7,1732.66,1732.66,2154700
2019-10-08,1722.49,1727.0,1705.0,1705.51,1705.51,2542000
2019-10-09,1719.61,1729.95,1714.36,1721.99,1721.99,2043500
2019-10-10,1725.24,1738.29,1713.75,1720.26,1720.26,2575200
2019-10-11,1742.92,1745.45,1729.86,1731.92,1731.92,3255000
